\(c_1\mathbf{v}_1 + \dots + c_n\mathbf{v}_n = 0 \implies S \text{ é LI } \iff \dots \ (\text{Independência Linear})\);\(c_1 = \dots = c_n = 0\)
\(A \text{ é Simétrica} \iff \dots\);\(A^T = A\)
\(A \text{ é Antissimétrica (Skew-Symmetric)} \iff \dots\);\(A^T = -A\)
\(\det(A) \ (\text{Expansão de Cofatores linha } i)\);\(\sum_j a_{ij}C_{ij}\)
\(C_{ij} \ (\text{Cofator da Matriz})\);\((-1)^{i+j}M_{ij}\)
\(\det(A^T) \ (\text{Determinante da Transposta})\);\(\det(A)\)
\(\det(AB) \ (\text{Determinante do Produto})\);\(\det(A)\det(B)\)
\(\det(A^{-1}) \ (\text{Determinante da Inversa})\);\(\frac{1}{\det(A)}\)
\(\det(kA) \ (A_{n \times n}) \ (\text{Determinante de Matriz por Escalar})\);\(k^n \det(A)\)
\(A \text{ é Invertível} \iff \dots \ (\text{Matriz Não-Singular})\);\(\det(A) \neq 0\)
\(|\det(A)| \ (A_{2 \times 2}) \ (\text{Interpretação Geométrica do Determinante 2D})\);\(\text{Área do Paralelogramo}\)
\(|\det(A)| \ (A_{3 \times 3}) \ (\text{Interpretação Geométrica do Determinante 3D})\);\(\text{Volume do Paralelepípedo}\)
\(\text{adj}(A) \ (\text{Matriz Adjunta})\);\(C^T \ (\text{Transposta da matriz de cofatores})\)
\(A^{-1} \ (\text{Inversa via Matriz Adjunta})\);\(\frac{1}{\det(A)}\text{adj}(A)\)
\(x_i \ (\text{Regra de Cramer})\);\(\frac{\det(A_i)}{\det(A)}\)
\(z = a+ib \implies |z| \ (\text{Módulo do Número Complexo})\);\(\sqrt{a^2+b^2}\)
\(z^{-1} \ (\text{Inverso de Número Complexo})\);\(\frac{\bar{z}}{|z|^2}\)
\(z_1z_2 \ (\text{Multiplicação de Complexos na Forma Polar})\);\(r_1r_2 e^{i(\theta_1+\theta_2)}\)
\(\frac{z_1}{z_2} \ (\text{Divisão de Complexos na Forma Polar})\);\(\frac{r_1}{r_2} e^{i(\theta_1-\theta_2)}\)
\(z^n \ (\text{Teorema de De Moivre para Potência Complexa})\);\(r^n e^{in\theta} = r^n(\cos(n\theta) + i\sin(n\theta))\)
\(e^{i\pi} + 1 \ (\text{Identidade de Euler})\);\(0\)
\(\mathbf{u} \times \mathbf{u} \ (\text{Produto Vetorial Pela Própria Base})\);\(\mathbf{0}\)
\(\mathbf{u} \times \mathbf{v} \ (\text{Anticomutatividade do Produto Vetorial})\);\(-\mathbf{v} \times \mathbf{u}\)
\(\lambda \text{ é Autovalor de } A \iff \dots \ (\text{Definição de Autovalores e Autovetores})\);\(A\mathbf{x} = \lambda \mathbf{x} \ (\exists \mathbf{x} \neq \mathbf{0})\)
\(p(\lambda) \ (\text{Polinômio Característico})\);\(\det(\lambda I - A) \lor \det(A - \lambda I)\)
\(T \text{ é Transformação Linear } \iff \dots\);\(T(c\mathbf{u}) = cT(\mathbf{u}) \land T(\mathbf{u}+\mathbf{v}) = T(\mathbf{u}) + T(\mathbf{v})\)
\([R_\theta] \ (\text{Matriz de Rotação 2D})\);\(\begin{bmatrix} \cos\theta & -\sin\theta \\ \sin\theta & \cos\theta \end{bmatrix}\)
\(T \ (\text{Reflexão no eixo } x) \implies T(x,y)\);\((x, -y)\)
\(T \ (\text{Reflexão no eixo } y) \implies T(x,y)\);\((-x, y)\)
\(T \ (\text{Reflexão na reta } y=x) \implies T(x,y)\);\((y, x)\)
\(T \ (\text{Projeção Ortogonal no eixo } x) \implies T(x,y)\);\((x, 0)\)
\(T \ (\text{Projeção Ortogonal no plano } xy) \implies T(x,y,z)\);\((x, y, 0)\)
\(T \text{ é Transformação Ortogonal } \iff \dots\);\(||T(\mathbf{u})|| = ||\mathbf{u}|| \ (\text{Preserva distâncias})\)
\(A \text{ é Matriz Ortogonal } \iff \dots\);\(A^T = A^{-1}\)
\(A \text{ Ortogonal } \implies \det(A)\);\(\pm 1\)
\(\ker(T) \ (\text{Núcleo de Transformação Linear / Espaço Nulo})\);\( \{ \mathbf{x} \mid T(\mathbf{x}) = \mathbf{0} \} \)
\(\text{ran}(T) \ (\text{Imagem de Transformação Linear})\);\( \{ \mathbf{y} \mid \exists \mathbf{x}, T(\mathbf{x}) = \mathbf{y} \} \)
\(T \text{ é Injetora (One-to-One)} \iff \dots\);\(\ker(T) = \{\mathbf{0}\}\)
\(T:\mathbb{R}^n \to \mathbb{R}^m \text{ é Sobrejetora (Onto)} \iff \dots\);\(\text{col}(A) = \mathbb{R}^m\)
\(S \text{ é Base de } V \iff \dots\);\(S \text{ é LI } \land \text{span}(S) = V\)
\(\text{rank}(A) \ (\text{Posto de Matriz})\);\(\text{dim}(\text{row}(A)) = \text{dim}(\text{col}(A))\)
\(\text{rank}(A^T) \ (\text{Posto da Matriz Transposta})\);\(\text{rank}(A)\)
\(\text{rank}(A) + \text{nullity}(A) \ (\text{Teorema do Posto-Nulidade})\);\(n \ (\text{Nº de colunas})\)
\(S^\perp \ (\text{Complemento Ortogonal})\);\( \{ \mathbf{v} \in \mathbb{R}^n \mid \mathbf{v} \cdot \mathbf{w} = 0, \forall \mathbf{w} \in S \} \)
\(\text{row}(A)^\perp \ (\text{Complemento Ortogonal do Espaço Linha})\);\(\text{null}(A)\)
\(\text{col}(A)^\perp \ (\text{Complemento Ortogonal do Espaço Coluna})\);\(\text{null}(A^T)\)
\((S^\perp)^\perp \ (\text{Complemento do Complemento Ortogonal, Se } S \text{ é subespaço})\);\(S\)
\(\text{dim}(W) + \text{dim}(W^\perp) \ (\text{Soma de Dimensões em } \mathbb{R}^n)\);\(n\)
\([T_2 \circ T_1] \ (\text{Composição de Transformações Lineares})\);\([T_2][T_1]\)
\([T^{-1}] \ (\text{Inversa de Transformação Linear})\);\([T]^{-1}\)
