Sinal com \(f_{max} = 4\) kHz → \(f_s\) mínima (Nyquist)?;\(8\) kHz (\(2 \times 4000\))
Sistema com \(\tau = 50\) ms → \(T\) máximo para controle digital?;\(5\) ms (\(\tau / 10\))
\(\mathcal{Z}\{(0.8)^n u[n]\}\)?;\(z/(z - 0.8)\) (par Z: \(a^n u[n] \leftrightarrow z/(z-a)\))
Aplicação exige fase linear (áudio/comunicações) → FIR ou IIR?;FIR — coeficientes simétricos garantem atraso constante em todas as frequências
MCU com pouca RAM, filtro passa-baixa de ordem alta → FIR ou IIR?;IIR — mesma atenuação com menos coeficientes que FIR
Vazamento espectral severo na FFT → qual janela aplicar?;Blackman — mínimo vazamento, ao custo de pior resolução em frequência
Ripple na banda passante é aceitável, precisa transição abrupta → tipo de filtro?;Chebyshev — transição mais abrupta que Butterworth, ao custo de ripple
Armadilha: zero-padding na FFT melhora a resolução espectral?;Não — apenas interpola (suaviza). Resolução real = \(f_s / N\) amostras originais
Armadilha: filtro anti-aliasing pode ser implementado em software (digital)?;Não — deve ser analógico ANTES do ADC. Após amostragem, aliasing já é irreversível
Armadilha: polo de \(H(z)\) em \(z = 1\) → sistema estável?;Não — estabilidade exige \(|z| < 1\) (estritamente dentro). \(|z| = 1\) é marginalmente estável
