Ganho DC \(\rightarrow\) Erro de regime;Ganho DC\(\uparrow\) = erro\(\downarrow\)
Lugar das Raízes (Root Locus) — o que mostra;Caminho que os polos de malha fechada percorrem quando o ganho \(K\) varia de 0 a \(\infty\)
Quando \(K=0\) no LR, polos de MF estão nos...;Polos de malha aberta (sistema sem controlador)
Quando \(K \to \infty\) no LR, polos de MF tendem aos...;Zeros de malha aberta (ou ao infinito via assíntotas)
Número de ramos do Lugar das Raízes;Igual ao número de polos de malha aberta
Ramo cruza o eixo \(j\omega\) no LR;Significa que \(K\) atingiu o limite de estabilidade (\(K_u\))
LR: ramo no eixo real;Existe se o número total de polos+zeros à sua direita é ímpar
Ângulos das assíntotas no LR;\(\frac{(2k+1) \times 180°}{n-m}\), onde \(n\) = polos, \(m\) = zeros
Centro das assíntotas no LR;\(\sigma_a = \frac{\sum p_i - \sum z_i}{n - m}\)
Especificação de \(\zeta\) no LR;Reta a ângulo \(\theta = \cos^{-1}(\zeta)\) do eixo real negativo
Especificação de \(\omega_n\) no LR;Círculo de raio \(\omega_n\) centrado na origem
Adicionar zero ao sistema (efeito no LR);Puxa ramos para a esquerda (mais estável)
Adicionar polo ao sistema (efeito no LR);Empurra ramos para a direita (menos estável)
Erro em regime permanente: tipo do sistema;Tipo = no. de integradores (polos em s=0). Tipo 0: erro finito a degrau. Tipo 1: erro zero a degrau, finito a rampa
Critério de Nyquist;Traçar \(G(j\omega)H(j\omega)\) no plano complexo. Encirculamentos do ponto \(-1+j0\) = polos instáveis em malha fechada menos os de malha aberta
Função de sensibilidade \(S(s)\);\(S = \frac{1}{1+GH}\). Mede rejeição a perturbações e sensibilidade a variações de planta. \(|S| + |T| \geq 1\)
Rejeição a perturbação na saída;Perturbação atenuada por \(S(s) = \frac{1}{1+GH}\). Ganho alto do controlador em baixa frequência melhora rejeição
\(G(s)=10/(s+5)\) → ganho DC?;\(2\) (\(G(0)=10/5\))
\(G(s)=36/(s^2+4s+36)\) → \(\omega_n\) e \(\zeta\)?;\(\omega_n=6\) rad/s, \(\zeta=1/3\) (\(2\zeta\omega_n=4 \Rightarrow \zeta=4/12\))
Sistema 2ª ordem com \(\zeta=0.5\), \(\omega_n=10\) → polos?;\(-5 \pm j5\sqrt{3}\) (\(-\zeta\omega_n \pm j\omega_n\sqrt{1-\zeta^2}\))
\(G=100\), \(H=0.1\) → MF com realimentação negativa?;\(G/(1+GH)=100/11 \approx 9.09\)
Polo em \(s=-20\) no Bode → frequência de quebra?;\(20\) rad/s (\(\approx 3.2\) Hz), queda de \(-20\) dB/dec
Ganho de 50 → valor em dB?;\(\approx 34\) dB (\(20\log_{10}50\))
Ganho de \(-6\) dB → razão de tensão?;\(\approx 0.5\) (\(10^{-6/20}\))
\(K_u=8\), \(T_u=0.5\) s → PID Ziegler-Nichols: \(K_p\), \(K_i\), \(K_d\)?;\(K_p=4.8\), \(K_i=19.2\), \(K_d=0.3\)
Sistema tipo 0 com \(K=20\) → erro ao degrau unitário?;\(1/(1+20)\approx 0.048\) (\(e_{ss}=1/(1+K_p)\))
Sistema tipo 1 → erro a entrada degrau?;Zero (integrador elimina erro a degrau)
LR: 3 polos e 1 zero → número de assíntotas?;\(2\) (\(n-m=3-1\)). Ângulos: \(90°\) e \(270°\)
LR: polos em \(-1,-3\) e zero em \(-2\) → centro das assíntotas?;\(\sigma_a = (-1-3-(-2))/(2-1) = -2\)
Resposta subamortecida ou superamortecida: \(\zeta = 1.5\)?;Superamortecido (\(\zeta > 1\)): sem oscilação, dois polos reais
Sistema oscilando com amplitude constante — que tipo de estabilidade?;Marginalmente estável (polos no eixo \(j\omega\))
Bode mostra PM = \(15°\) — situação?;Perigoso: oscilatório, próximo da instabilidade. Desejável PM \(> 45°\)
Erro permanente grande a entrada rampa — que ação do PID aumentar?;Integral (\(K_i\)): acumula erro e força convergência. Ou adicionar integrador à planta
Resposta tem overshoot alto e oscilações — que ação do PID aumentar?;Derivativa (\(K_d\)): amortece oscilações antecipando a taxa de mudança do erro
Sistema instável no LR para \(K\) alto — o que adicionar?;Zero (compensador Lead): puxa ramos para a esquerda, estabiliza
Precisa melhorar PM sem mudar ganho DC — Lead ou Lag?;Lead (avanço de fase): adiciona fase positiva na faixa de cruzamento
Precisa zerar erro de regime sem degradar PM — Lead ou Lag?;Lag (atraso de fase): aumenta ganho em baixa freq sem afetar região de cruzamento
Root Locus: polos de MA identificados e zeros identificados. Próximo passo?;Marcar ramos no eixo real (à esquerda de nº ímpar de polos+zeros reais)
Root Locus: eixo real marcado. Próximo passo?;Calcular assíntotas (ângulos e centro) e pontos de saída do eixo real
Root Locus: assíntotas traçadas. Como achar \(K\) de instabilidade?;Usar Routh na equação característica \(1+KG(s)=0\) para achar \(K\) onde polos cruzam \(j\omega\)
Bode: magnitude e fase traçadas. Como avaliar estabilidade?;Achar freq onde \(|G|=0\) dB → ler PM. Achar freq onde fase \(=-180°\) → ler GM
Armadilha: PM \(= 60°\) e GM \(= -2\) dB → estável?;Não: GM negativa = já ultrapassou a instabilidade. Ambos GM e PM devem ser positivos
Armadilha: erro zero a degrau \(\Rightarrow\) erro zero a rampa?;Não: sistema tipo 1 zera degrau mas tem erro finito a rampa. Precisa tipo 2 para zerar rampa
Armadilha: aumentar \(K_p\) sempre melhora?;Não: \(K_p\) alto reduz erro mas aumenta overshoot e pode instabilizar (PM cai)
Armadilha: Lead melhora PM — ele também reduz erro de regime?;Não: Lead melhora PM e velocidade, mas não altera ganho DC. Para erro de regime, usar Lag
