\(\frac{\Delta V_1}{\Delta V_2} \ (\text{Transformadores})\);\(\frac{N_1}{N_2} = \frac{I_2}{I_1}\)
\(I(t) \ (\text{Corrente num Circuito RL})\);\(\frac{\epsilon}{R}(1 - e^{-t/\tau})\)
\(\tau \ (\text{Constante de Tempo RL})\);\(\frac{L}{R}\)
\(PE_L \ (\text{Energia Potencial Armazenada num Indutor})\);\(\frac{1}{2}LI^2\)
\(\Delta V \ (\text{Potencial em Corrente Alternada - AC})\);\(\Delta V_{max}\sin(\omega t)\)
\(\Delta V_{rms} \ (\text{Tensão Eficaz AC})\);\(\frac{\Delta V_{max}}{\sqrt{2}}\)
\(I_{rms} \ (\text{Corrente Eficaz AC})\);\(\frac{I_{max}}{\sqrt{2}}\)
\(P \ (\text{Potência Média num Resistor AC})\);\(I_{rms}^2 R\)
\(X_C \ (\text{Reatância Capacitiva})\);\(\frac{1}{2\pi fC} = \frac{1}{\omega C}\)
\(X_L \ (\text{Reatância Indutiva})\);\(2\pi fL = \omega L\)
\(Z \ (\text{Impedância do Circuito RLC})\);\(\sqrt{R^2 + (X_L - X_C)^2}\)
\(f_0 \ (\text{Frequência de Ressonância LC})\);\(\frac{1}{2\pi\sqrt{LC}}\)
\(c \ (\text{Velocidade da Luz no Vácuo})\);\(\frac{1}{\sqrt{\epsilon_0\mu_0}} = 3.0 \times 10^8 \text{ m/s}\)
\(u_E \ (\text{Densidade de Energia do Campo Elétrico})\);\(\frac{1}{2}\epsilon_0 E^2\)
\(u_B \ (\text{Densidade de Energia do Campo Magnético})\);\(\frac{1}{2\mu_0} B^2\)
\(I \ (\text{Luz Despolarizada através de Filtro Polarizador})\);\(\frac{1}{2}I_0\)
\(I \ (\text{Lei de Malus / Luz Polarizada através de Filtro})\);\(I_0\cos^2\theta\)
