\(\mathcal{F}\{f^{(n)}(x)\} \ (\text{Propriedade da Derivada em Fourier})\);\((i\omega)^n\hat{f}(\omega)\)
\(\mathcal{F}\{f(x-a)\} \ (\text{Propriedade do Deslocamento de Fourier})\);\(e^{-ia\omega}\hat{f}(\omega)\)
\(\mathcal{F}\{\delta(x)\} \ (\text{Fourier do Impulso de Dirac})\);\(1\)
\(\mathcal{F}\{1\} \ (\text{Fourier da Constante / Degrau Todo o Tempo})\);\(2\pi\delta(\omega)\)
\(\mathcal{L}^{-1}\left\{\frac{1}{s}\right\} \ (\text{Inversa de Laplace})\);\(u(t) \ (\text{Degrau unitário})\)
\(\mathcal{L}^{-1}\left\{\frac{1}{s-a}\right\} \ (\text{Inversa de Laplace})\);\(e^{at}\)
\(\mathcal{L}^{-1}\left\{\frac{n!}{s^{n+1}}\right\} \ (\text{Inversa de Laplace})\);\(t^n\)
\(\mathcal{L}^{-1}\left\{\frac{a}{s^2+a^2}\right\} \ (\text{Inversa de Laplace})\);\(\sin(at)\)
\(\mathcal{L}^{-1}\left\{\frac{s}{s^2+a^2}\right\} \ (\text{Inversa de Laplace})\);\(\cos(at)\)
\(\mathcal{L}^{-1}\left\{\frac{e^{-as}}{s}\right\} \ (\text{Inversa de Laplace})\);\(u(t-a)\)
\(\mathcal{L}^{-1}\{e^{-as}\} \ (\text{Inversa de Laplace})\);\(\delta(t-a)\)
\(\mathcal{L}^{-1}\{F(s-a)\} \ (\text{1º Deslocamento Inverso})\);\(e^{at}f(t)\)
